2020,12.16,73943035,1640407,51737777,677645,2.22,69.97
2020,12.17,74682195,1653723,52256461,721303,2.21,69.97
2020,12.18,75425183,1666883,52750913,751530,2.21,69.94
2020,12.19,76125229,1679224,53177132,627878,2.21,69.85
2020,12.20,76723470,1689447,53660318,603864,2.20,69.94
2020,12.21,77258027,1696953,53994231,556670,2.20,69.89
2020,12.22,77838956,1707423,54562431,568713,2.19,70.10
2020,12.23,78489371,1722463,55057891,671845,2.19,70.15
2020,12.24,79176491,1735617,55536460,647626,2.19,70.14
2020,12.25,79842575,1746846,56015135,559981,2.19,70.16
2020,12.26,80276420,1754522,56290475,506576,2.19,70.12
2020,12.27,80778496,1761729,56858646,417102,2.18,70.39
2020,12.28,81203580,1768997,57199097,482347,2.18,70.44
2020,12.29,81789649,1780131,57741753,556824,2.18,70.60
2020,12.30,82449892,1795410,58254151,698713,2.18,70.65
2020,12.31,83207970,1810473,58782329,747204,2.18,70.65
2021,01.01,83913945,1823264,59205810,643356,2.17,70.56
2021,01.02,84434752,1832191,59513153,596945,2.17,70.48
2021,01.03,85086399,1840728,59977672,574232,2.16,70.49
2021,01.04,85562255,1847760,60291447,472797,2.16,70.47
2021,01.05,86232126,1859322,60930135,642823,2.16,70.66
2021,01.06,86961216,1873979,61365532,757151,2.15,70.57
2021,01.07,87764870,1889123,61828413,815177,2.15,70.45
2021,01.08,88608315,1904246,62263776,845161,2.15,70.27
2021,01.09,89453597,1919418,62695694,769944,2.15,70.09
2021,01.10,90172887,1931633,63149555,715163,2.14,70.03
2021,01.11,90751734,1939549,63484738,601590,2.14,69.95
2021,01.12,91413896,1951266,64003540,621629,2.13,70.02
2021,01.13,92127012,1968362,64492892,724550,2.14,70.00
2021,01.14,92880702,1985046,65012272,736027,2.14,70.00
2021,01.15,93647046,2000609,65519050,782359,2.14,69.96
2021,01.16,94399808,2015351,65944067,701510,2.13,69.86
2021,01.17,95016175,2027677,66386757,627510,2.13,69.87
2021,01.18,95540243,2036409,66765375,530280,2.13,69.88
2021,01.19,96086984,2047737,67253253,523453,2.13,69.99
2021,01.20,96715888,2064295,67877652,633865,2.13,70.18
2021,01.21,97403765,2081584,68391643,692501,2.14,70.21
2021,01.22,98176042,2098237,68888239,663318,2.14,70.17
2021,01.23,98808849,2113736,69390159,611764,2.14,70.23
2021,01.24,99370907,2126711,69807912,563378,2.14,70.25
2021,01.25,99811036,2135481,70156485,499922,2.14,70.29
2021,01.26,100339974,2147302,70700868,462591,2.14,70.46
2021,01.27,100924737,2165309,71230624,586865,2.15,70.58
2021,01.28,101500643,2181665,71708202,583501,2.15,70.65
2021,01.29,102092987,2198235,72160398,605524,2.15,70.68
2021,01.30,102701399,2214074,72647004,575558,2.16,70.74
2021,01.31,103196824,2226885,73127117,497812,2.16,70.86
2021,02.01,103562727,2234778,73459188,417986,2.16,70.93
2021,02.02,103985950,2245523,74000323,397396,2.16,71.16
2021,02.03,104455336,2260508,74438555,466873,2.16,71.26
2021,02.04,104976997,2276498,74928546,520178,2.17,71.38
2021,02.05,105475469,2292095,75353716,501164,2.17,71.44
