中国,重庆,荣昌区,9,0,0,0,9
中国,重庆,丰都县,10,0,0,0,10
中国,重庆,潼南区,18,0,0,0,18
中国,重庆,铜梁区,10,0,0,0,10
中国,重庆,南岸区,15,0,0,0,15
中国,重庆,江北区,28,0,0,0,28
中国,重庆,万州区,118,0,0,4,114
中国,重庆,渝中区,20,0,0,0,20
中国,重庆,垫江县,20,0,0,0,20
中国,重庆,云阳县,25,0,0,0,25
中国,重庆,长寿区,24,0,0,0,24
中国,重庆,石柱县,15,0,0,0,15
中国,重庆,涪陵区,5,0,0,0,5
中国,重庆,渝北区,17,0,0,0,17
中国,重庆,彭水县,2,0,0,0,2
中国,重庆,忠县,21,0,0,0,21
中国,重庆,合川区,23,0,0,0,23
中国,重庆,开州区,21,0,0,1,20
中国,重庆,巫溪县,14,0,0,0,14
中国,重庆,大渡口区,7,0,0,0,7
中国,重庆,巫山县,10,0,0,0,10
中国,重庆,万盛经开区,1,0,0,0,1
中国,重庆,酉阳县,1,0,0,0,1
中国,重庆,璧山区,9,0,0,0,9
中国,重庆,永川区,5,0,0,0,5
中国,重庆,武隆区,1,0,0,0,1
中国,重庆,梁平区,4,0,0,0,4
中国,重庆,城口县,2,0,0,0,2
中国,重庆,黔江区,2,0,0,0,2
中国,重庆,秀山县,1,0,0,0,1
中国,安徽,宿州,42,0,0,0,42
中国,安徽,境外输入,7,0,0,0,7
中国,安徽,六安,77,0,0,0,77
中国,安徽,合肥,176,0,0,1,175
中国,安徽,阜阳,156,0,0,0,156
中国,安徽,宣城,6,0,0,0,6
中国,安徽,池州,17,0,0,0,17
中国,安徽,亳州,108,0,0,0,108
中国,安徽,滁州,13,0,0,0,13
中国,安徽,黄山,9,0,0,0,9
中国,安徽,安庆,83,0,0,0,83
中国,安徽,铜陵,29,0,0,0,29
中国,安徽,淮北,27,0,0,0,27
中国,安徽,马鞍山,38,0,0,0,38
中国,安徽,淮南,27,0,0,0,27
中国,安徽,蚌埠,160,0,0,5,155
中国,安徽,芜湖,34,0,0,0,34
中国,江西,上饶,144,0,0,0,144
中国,江西,九江,117,0,0,0,117
中国,江西,南昌,231,0,0,0,231
中国,江西,境外输入,6,0,0,0,6
中国,江西,赣州,74,0,0,1,73
中国,江西,新余,129,0,0,0,129
中国,江西,抚州,72,0,0,0,72
中国,江西,吉安,22,0,0,0,22
中国,江西,萍乡,33,0,0,0,33
中国,江西,宜春,106,0,0,0,106
中国,江西,鹰潭,18,0,0,0,18
中国,江西,景德镇,6,0,0,0,6
中国,江西,赣江新区,1,0,0,0,1
中国,内蒙古,境外输入,336,0,0,0,336
中国,内蒙古,呼伦贝尔,596,0,0,0,596
中国,内蒙古,通辽,9,0,0,0,9
中国,内蒙古,阿拉善盟,165,0,0,0,165
中国,内蒙古,锡林郭勒,29,0,0,0,29
中国,内蒙古,鄂尔多斯,12,0,0,0,12
中国,内蒙古,呼和浩特,10,0,0,0,10
中国,内蒙古,包头,11,0,0,0,11
中国,内蒙古,乌兰察布,3,0,0,0,3
中国,内蒙古,赤峰,9,0,0,0,9
中国,内蒙古,巴彦淖尔,8,0,0,1,7
中国,内蒙古,兴安盟,1,0,0,0,1
中国,内蒙古,乌海,2,0,0,0,2
中国,青海,西宁,26,0,0,0,26
中国,青海,海东,1,0,0,0,1
中国,青海,海北州,3,0,0,0,3
中国,甘肃,境外输入,120,0,0,0,120
中国,甘肃,兰州,119,0,0,2,117
中国,甘肃,张掖,17,0,0,0,17
中国,甘肃,天水,51,0,0,0,51
中国,甘肃,嘉峪关,5,0,0,0,5
中国,甘肃,地区待确认,1,0,0,0,1
中国,甘肃,陇南,6,0,0,0,6
中国,甘肃,定西,9,0,0,0,9
中国,甘肃,平凉,9,0,0,0,9
中国,甘肃,庆阳,3,0,0,0,3
中国,甘肃,白银,4,0,0,0,4
中国,甘肃,甘南州,8,0,0,0,8
中国,甘肃,临夏,3,0,0,0,3
中国,甘肃,金昌,1,0,0,0,1
中国,贵州,铜仁,11,0,0,0,11
中国,贵州,遵义,44,0,0,0,44
中国,贵州,境外输入,1,0,0,0,1
中国,贵州,贵阳,36,0,0,1,35
中国,贵州,六盘水,10,0,0,1,9
中国,贵州,毕节,23,0,0,0,23
中国,贵州,黔南州,17,0,0,0,17
中国,贵州,安顺,4,0,0,0,4
中国,贵州,黔东南州,10,0,0,0,10
中国,贵州,黔西南州,4,0,0,0,4
中国,宁夏,地区待确认,0,0,0,0,0
中国,宁夏,中卫,4,0,0,0,4
中国,宁夏,银川,68,0,0,0,68
中国,宁夏,吴忠,39,0,0,0,39
中国,宁夏,境外输入,4,0,0,0,4
中国,宁夏,固原,5,0,0,0,5
中国,宁夏,石嘴山,1,0,0,0,1
中国,宁夏,宁东管委会,1,0,0,0,1
中国,海南,海口,41,0,0,0,41
中国,海南,境外输入,19,0,0,0,19
中国,海南,三亚,55,0,0,1,54
中国,海南,儋州,15,0,0,1,14
中国,海南,东方,3,0,0,1,2
中国,海南,万宁,13,0,0,0,13
中国,海南,澄迈县,9,0,0,1,8
中国,海南,昌江县,7,0,0,0,7
中国,海南,保亭,3,0,0,0,3
中国,海南,琼海,6,0,0,1,5
中国,海南,临高县,6,0,0,0,6
中国,海南,陵水县,4,0,0,0,4
中国,海南,乐东,2,0,0,0,2
中国,海南,文昌,3,0,0,0,3
中国,海南,定安县,3,0,0,1,2
中国,海南,琼中县,1,0,0,0,1
中国,澳门,地区待确认,79,0,0,0,79
中国,西藏,拉萨,1,0,0,0,1
